0.0004004
0.0033277
0.0141395
0.0351451
0.0608583
0.1084143
0.1587031
0.2273865
0.3148381
0.4395476
0.5807321
0.7478548
0.9515593
1.1820007
1.460636
1.7974217
2.1416314
2.5364809
3.5788881
3.6353109
4.1872982
4.7916244
5.8567897
6.6272323
7.3167678
8.0716203
9.9786854
10.363382
11.497058
12.5823986
